거주지역별,성별,연령대별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년
의성군,남자,30세미만,일반가구수,,,135,136,136,138
의성군,남자,30~39세,일반가구수,,,401,381,367,377
의성군,남자,40~49세,일반가구수,,,1042,979,935,927
의성군,남자,50~59세,일반가구수,,,2605,2496,2392,2301
의성군,남자,60~69세,일반가구수,,,3315,3468,3532,3629
의성군,남자,70~79세,일반가구수,,,2762,2829,2853,2834
의성군,남자,80세이상,일반가구수,,,1124,1191,1253,1360
의성군,여자,총계,일반가구수,,,4505,4598,4699,4769
의성군,여자,30세미만,일반가구수,,,133,128,123,113
의성군,여자,30~39세,일반가구수,,,198,187,194,175
의성군,여자,40~49세,일반가구수,,,318,309,310,316
의성군,여자,50~59세,일반가구수,,,624,641,615,632
의성군,여자,60~69세,일반가구수,,,921,946,969,996
의성군,여자,70~79세,일반가구수,,,1400,1413,1398,1336
의성군,여자,80세이상,일반가구수,,,911,974,1090,1201
청송군,총계,총계,일반가구수,,,6900,7167,7174,6953
청송군,총계,30세미만,일반가구수,,,70,79,80,74
청송군,총계,30~39세,일반가구수,,,293,283,284,259
청송군,총계,40~49세,일반가구수,,,728,751,709,617
청송군,총계,50~59세,일반가구수,,,1636,1624,1599,1560
청송군,총계,60~69세,일반가구수,,,1927,2020,2034,2004
청송군,총계,70~79세,일반가구수,,,1586,1700,1722,1641
청송군,총계,80세이상,일반가구수,,,660,710,746,798
청송군,남자,총계,일반가구수,,,5070,5278,5249,5079
청송군,남자,30세미만,일반가구수,,,41,47,47,41
청송군,남자,30~39세,일반가구수,,,208,208,203,183
청송군,남자,40~49세,일반가구수,,,562,585,549,479
청송군,남자,50~59세,일반가구수,,,1279,1274,1237,1183
청송군,남자,60~69세,일반가구수,,,1494,1580,1595,1576
청송군,남자,70~79세,일반가구수,,,1079,1163,1171,1126
청송군,남자,80세이상,일반가구수,,,407,421,447,491
청송군,여자,총계,일반가구수,,,1830,1889,1925,1874
청송군,여자,30세미만,일반가구수,,,29,32,33,33
청송군,여자,30~39세,일반가구수,,,85,75,81,76
청송군,여자,40~49세,일반가구수,,,166,166,160,138
청송군,여자,50~59세,일반가구수,,,357,350,362,377
청송군,여자,60~69세,일반가구수,,,433,440,439,428
청송군,여자,70~79세,일반가구수,,,507,537,551,515
청송군,여자,80세이상,일반가구수,,,253,289,299,307
영양군,총계,총계,일반가구수,,,4822,4972,5033,5021
영양군,총계,30세미만,일반가구수,,,70,68,71,69
영양군,총계,30~39세,일반가구수,,,204,208,210,220
영양군,총계,40~49세,일반가구수,,,584,579,553,520
영양군,총계,50~59세,일반가구수,,,1058,1087,1076,1062
영양군,총계,60~69세,일반가구수,,,1234,1294,1333,1295
영양군,총계,70~79세,일반가구수,,,1184,1199,1225,1228
영양군,총계,80세이상,일반가구수,,,488,537,565,627
영양군,남자,총계,일반가구수,,,3553,3658,3674,3639
영양군,남자,30세미만,일반가구수,,,39,38,37,37
영양군,남자,30~39세,일반가구수,,,129,137,142,145
영양군,남자,40~49세,일반가구수,,,482,478,438,413
영양군,남자,50~59세,일반가구수,,,846,861,863,846
영양군,남자,60~69세,일반가구수,,,961,1006,1035,998
영양군,남자,70~79세,일반가구수,,,815,826,838,851
영양군,남자,80세이상,일반가구수,,,281,312,321,349
영양군,여자,총계,일반가구수,,,1269,1314,1359,1382
영양군,여자,30세미만,일반가구수,,,31,30,34,32
영양군,여자,30~39세,일반가구수,,,75,71,68,75
영양군,여자,40~49세,일반가구수,,,102,101,115,107
영양군,여자,50~59세,일반가구수,,,212,226,213,216
영양군,여자,60~69세,일반가구수,,,273,288,298,297
영양군,여자,70~79세,일반가구수,,,369,373,387,377
영양군,여자,80세이상,일반가구수,,,207,225,244,278
영덕군,총계,총계,일반가구수,,,10392,10603,10677,10662
영덕군,총계,30세미만,일반가구수,,,125,134,136,129
영덕군,총계,30~39세,일반가구수,,,522,506,502,456
영덕군,총계,40~49세,일반가구수,,,1207,1147,1138,1106
영덕군,총계,50~59세,일반가구수,,,2131,2101,2044,2017
영덕군,총계,60~69세,일반가구수,,,2693,2792,2773,2792
영덕군,총계,70~79세,일반가구수,,,2627,2715,2758,2712
영덕군,총계,80세이상,일반가구수,,,1087,1208,1326,1450
영덕군,남자,총계,일반가구수,,,7053,7146,7123,7012
영덕군,남자,30세미만,일반가구수,,,69,78,78,80
영덕군,남자,30~39세,일반가구수,,,360,342,335,292
영덕군,남자,40~49세,일반가구수,,,941,873,854,820
영덕군,남자,50~59세,일반가구수,,,1603,1579,1508,1455
영덕군,남자,60~69세,일반가구수,,,1928,1997,2005,1979
영덕군,남자,70~79세,일반가구수,,,1585,1641,1652,1643
영덕군,남자,80세이상,일반가구수,,,567,636,691,743
영덕군,여자,총계,일반가구수,,,3339,3457,3554,3650
영덕군,여자,30세미만,일반가구수,,,56,56,58,49
영덕군,여자,30~39세,일반가구수,,,162,164,167,164
영덕군,여자,40~49세,일반가구수,,,266,274,284,286
영덕군,여자,50~59세,일반가구수,,,528,522,536,562
영덕군,여자,60~69세,일반가구수,,,765,795,768,813
영덕군,여자,70~79세,일반가구수,,,1042,1074,1106,1069
영덕군,여자,80세이상,일반가구수,,,520,572,635,707
청도군,총계,총계,일반가구수,,,12498,12814,12925,13120
청도군,총계,30세미만,일반가구수,,,99,99,109,95
청도군,총계,30~39세,일반가구수,,,479,482,451,420
청도군,총계,40~49세,일반가구수,,,1255,1236,1203,1213
청도군,총계,50~59세,일반가구수,,,2669,2625,2628,2566
청도군,총계,60~69세,일반가구수,,,3589,3731,3776,3866
청도군,총계,70~79세,일반가구수,,,3007,3052,3033,3143
청도군,총계,80세이상,일반가구수,,,1400,1589,1725,1817
청도군,남자,총계,일반가구수,,,8773,8948,8979,9107
청도군,남자,30세미만,일반가구수,,,66,58,68,54
청도군,남자,30~39세,일반가구수,,,346,351,321,298
청도군,남자,40~49세,일반가구수,,,948,923,870,867
청도군,남자,50~59세,일반가구수,,,2062,1976,1976,1916
청도군,남자,60~69세,일반가구수,,,2709,2826,2825,2909
청도군,남자,70~79세,일반가구수,,,1918,1978,2014,2115
청도군,남자,80세이상,일반가구수,,,724,836,905,948
청도군,여자,총계,일반가구수,,,3725,3866,3946,4013
청도군,여자,30세미만,일반가구수,,,33,41,41,41
청도군,여자,30~39세,일반가구수,,,133,131,130,122
청도군,여자,40~49세,일반가구수,,,307,313,333,346
청도군,여자,50~59세,일반가구수,,,607,649,652,650
청도군,여자,60~69세,일반가구수,,,880,905,951,957
청도군,여자,70~79세,일반가구수,,,1089,1074,1019,1028
청도군,여자,80세이상,일반가구수,,,676,753,820,869
고령군,총계,총계,일반가구수,,,7891,8197,8203,8229
고령군,총계,30세미만,일반가구수,,,81,69,69,64
고령군,총계,30~39세,일반가구수,,,459,405,376,360
고령군,총계,40~49세,일반가구수,,,1117,1090,1047,971
고령군,총계,50~59세,일반가구수,,,1923,1948,1894,1858
고령군,총계,60~69세,일반가구수,,,1947,2054,2144,2213
고령군,총계,70~79세,일반가구수,,,1617,1761,1759,1753
고령군,총계,80세이상,일반가구수,,,747,870,914,1010
고령군,남자,총계,일반가구수,,,5739,5911,5876,5848
고령군,남자,30세미만,일반가구수,,,51,43,41,36
고령군,남자,30~39세,일반가구수,,,334,290,269,252
고령군,남자,40~49세,일반가구수,,,870,849,812,737
고령군,남자,50~59세,일반가구수,,,1516,1511,1452,1407
고령군,남자,60~69세,일반가구수,,,1501,1574,1641,1700
고령군,남자,70~79세,일반가구수,,,1027,1128,1140,1156
고령군,남자,80세이상,일반가구수,,,440,516,521,560
고령군,여자,총계,일반가구수,,,2152,2286,2327,2381
고령군,여자,30세미만,일반가구수,,,30,26,28,28
고령군,여자,30~39세,일반가구수,,,125,115,107,108
고령군,여자,40~49세,일반가구수,,,247,241,235,234
고령군,여자,50~59세,일반가구수,,,407,437,442,451
고령군,여자,60~69세,일반가구수,,,446,480,503,513
고령군,여자,70~79세,일반가구수,,,590,633,619,597
고령군,여자,80세이상,일반가구수,,,307,354,393,450
성주군,총계,총계,일반가구수,,,10825,11217,11423,11656
성주군,총계,30세미만,일반가구수,,,126,130,130,136
성주군,총계,30~39세,일반가구수,,,496,477,461,441
성주군,총계,40~49세,일반가구수,,,1242,1264,1205,1151
성주군,총계,50~59세,일반가구수,,,2711,2740,2829,2790
성주군,총계,60~69세,일반가구수,,,3029,3168,3224,3384
성주군,총계,70~79세,일반가구수,,,2198,2348,2445,2515
성주군,총계,80세이상,일반가구수,,,1023,1090,1129,1239
성주군,남자,총계,일반가구수,,,7990,8192,8378,8446
성주군,남자,30세미만,일반가구수,,,74,74,78,82
성주군,남자,30~39세,일반가구수,,,347,333,315,311
성주군,남자,40~49세,일반가구수,,,956,963,918,869
성주군,남자,50~59세,일반가구수,,,2158,2122,2192,2132
성주군,남자,60~69세,일반가구수,,,2363,2484,2528,2610
성주군,남자,70~79세,일반가구수,,,1525,1618,1703,1749
성주군,남자,80세이상,일반가구수,,,567,598,644,693
성주군,여자,총계,일반가구수,,,2835,3025,3045,3210
성주군,여자,30세미만,일반가구수,,,52,56,52,54
성주군,여자,30~39세,일반가구수,,,149,144,146,130
성주군,여자,40~49세,일반가구수,,,286,301,287,282
성주군,여자,50~59세,일반가구수,,,553,618,637,658
성주군,여자,60~69세,일반가구수,,,666,684,696,774
성주군,여자,70~79세,일반가구수,,,673,730,742,766
성주군,여자,80세이상,일반가구수,,,456,492,485,546
칠곡군,총계,총계,일반가구수,,,26012,26575,26979,27435
칠곡군,총계,30세미만,일반가구수,,,621,538,429,374
칠곡군,총계,30~39세,일반가구수,,,4950,4792,4389,3983
칠곡군,총계,40~49세,일반가구수,,,6333,6493,6607,6638
칠곡군,총계,50~59세,일반가구수,,,6160,6286,6635,7001
칠곡군,총계,60~69세,일반가구수,,,4108,4373,4588,4901
칠곡군,총계,70~79세,일반가구수,,,2798,2907,3022,3094
칠곡군,총계,80세이상,일반가구수,,,1042,1186,1309,1444
칠곡군,남자,총계,일반가구수,,,20154,20455,20589,20759
칠곡군,남자,30세미만,일반가구수,,,387,331,250,208
칠곡군,남자,30~39세,일반가구수,,,4082,3885,3523,3138
칠곡군,남자,40~49세,일반가구수,,,5206,5295,5354,5332
칠곡군,남자,50~59세,일반가구수,,,4954,5044,5269,5504
칠곡군,남자,60~69세,일반가구수,,,3100,3310,3477,3711
칠곡군,남자,70~79세,일반가구수,,,1795,1883,1976,2047
칠곡군,남자,80세이상,일반가구수,,,630,707,740,819
칠곡군,여자,총계,일반가구수,,,5858,6120,6390,6676
칠곡군,여자,30세미만,일반가구수,,,234,207,179,166
칠곡군,여자,30~39세,일반가구수,,,868,907,866,845
칠곡군,여자,40~49세,일반가구수,,,1127,1198,1253,1306
칠곡군,여자,50~59세,일반가구수,,,1206,1242,1366,1497
칠곡군,여자,60~69세,일반가구수,,,1008,1063,1111,1190
칠곡군,여자,70~79세,일반가구수,,,1003,1024,1046,1047
칠곡군,여자,80세이상,일반가구수,,,412,479,569,625
예천군,총계,총계,일반가구수,,,12382,13361,15018,15595
예천군,총계,30세미만,일반가구수,,,196,197,233,230
예천군,총계,30~39세,일반가구수,,,717,905,1411,1429
예천군,총계,40~49세,일반가구수,,,1356,1541,2156,2359
예천군,총계,50~59세,일반가구수,,,2518,2638,2799,2908
예천군,총계,60~69세,일반가구수,,,3167,3367,3561,3645
예천군,총계,70~79세,일반가구수,,,2956,3081,3098,3126
예천군,총계,80세이상,일반가구수,,,1472,1632,1760,1898
예천군,남자,총계,일반가구수,,,9026,9690,10837,11197
예천군,남자,30세미만,일반가구수,,,114,116,138,133
예천군,남자,30~39세,일반가구수,,,520,664,1032,1045
예천군,남자,40~49세,일반가구수,,,1074,1188,1608,1765
예천군,남자,50~59세,일반가구수,,,2009,2090,2192,2245
예천군,남자,60~69세,일반가구수,,,2493,2626,2760,2803
예천군,남자,70~79세,일반가구수,,,2002,2113,2128,2158
예천군,남자,80세이상,일반가구수,,,814,893,979,1048
예천군,여자,총계,일반가구수,,,3356,3671,4181,4398
예천군,여자,30세미만,일반가구수,,,82,81,95,97
예천군,여자,30~39세,일반가구수,,,197,241,379,384
예천군,여자,40~49세,일반가구수,,,282,353,548,594
예천군,여자,50~59세,일반가구수,,,509,548,607,663
예천군,여자,60~69세,일반가구수,,,674,741,801,842
예천군,여자,70~79세,일반가구수,,,954,968,970,968
예천군,여자,80세이상,일반가구수,,,658,739,781,850
봉화군,총계,총계,일반가구수,,,8649,9008,9047,9111
봉화군,총계,30세미만,일반가구수,,,116,130,134,117
봉화군,총계,30~39세,일반가구수,,,359,373,342,338
봉화군,총계,40~49세,일반가구수,,,948,915,875,865
봉화군,총계,50~59세,일반가구수,,,2059,2080,2014,1968
봉화군,총계,60~69세,일반가구수,,,2305,2440,2519,2573
봉화군,총계,70~79세,일반가구수,,,1946,2076,2088,2117
봉화군,총계,80세이상,일반가구수,,,916,994,1075,1133
봉화군,남자,총계,일반가구수,,,6395,6629,6611,6639
봉화군,남자,30세미만,일반가구수,,,63,67,72,62
봉화군,남자,30~39세,일반가구수,,,260,259,229,226
봉화군,남자,40~49세,일반가구수,,,750,725,690,671
봉화군,남자,50~59세,일반가구수,,,1647,1649,1572,1550
봉화군,남자,60~69세,일반가구수,,,1834,1963,2013,2053
봉화군,남자,70~79세,일반가구수,,,1309,1386,1421,1443
봉화군,남자,80세이상,일반가구수,,,532,580,614,634
봉화군,여자,총계,일반가구수,,,2254,2379,2436,2472
봉화군,여자,30세미만,일반가구수,,,53,63,62,55
봉화군,여자,30~39세,일반가구수,,,99,114,113,112
봉화군,여자,40~49세,일반가구수,,,198,190,185,194
봉화군,여자,50~59세,일반가구수,,,412,431,442,418
봉화군,여자,60~69세,일반가구수,,,471,477,506,520
봉화군,여자,70~79세,일반가구수,,,637,690,667,674
봉화군,여자,80세이상,일반가구수,,,384,414,461,499
울진군,총계,총계,일반가구수,,,12241,12516,12657,12515
울진군,총계,30세미만,일반가구수,,,180,201,205,192
울진군,총계,30~39세,일반가구수,,,814,839,823,771
울진군,총계,40~49세,일반가구수,,,1861,1920,1905,1806
울진군,총계,50~59세,일반가구수,,,2841,2855,2859,2786
울진군,총계,60~69세,일반가구수,,,2763,2913,2952,2958
울진군,총계,70~79세,일반가구수,,,2569,2556,2587,2544
울진군,총계,80세이상,일반가구수,,,1213,1232,1326,1458
울진군,남자,총계,일반가구수,,,8732,8908,8963,8875
울진군,남자,30세미만,일반가구수,,,101,124,123,124
울진군,남자,30~39세,일반가구수,,,641,658,645,601
울진군,남자,40~49세,일반가구수,,,1520,1524,1495,1414
울진군,남자,50~59세,일반가구수,,,2278,2264,2253,2196
울진군,남자,60~69세,일반가구수,,,2005,2151,2198,2212
울진군,남자,70~79세,일반가구수,,,1598,1565,1594,1615
울진군,남자,80세이상,일반가구수,,,589,622,655,713
울진군,여자,총계,일반가구수,,,3509,3608,3694,3640
울진군,여자,30세미만,일반가구수,,,79,77,82,68
울진군,여자,30~39세,일반가구수,,,173,181,178,170
울진군,여자,40~49세,일반가구수,,,341,396,410,392
울진군,여자,50~59세,일반가구수,,,563,591,606,590
울진군,여자,60~69세,일반가구수,,,758,762,754,746
울진군,여자,70~79세,일반가구수,,,971,991,993,929
울진군,여자,80세이상,일반가구수,,,624,610,671,745
